 Call Option in the money
Frequency, Daily
Time Intervals, 252
 Stock Price, 110
Strike, 100
Volatility, varying 0.01 to 2
 Call Option
 Risk Free Rate, 0.05
Time to Expiry,1
 
0,0.951229424500714, 0.5323248154537634
0.01,0.951229424500714, 0.5323248154537634
0.02,0.951229424500714, 0.5323248154537634
0.03,0.951229424500714, 0.5323248154537634
0.04,0.951134301558264, 0.5323248154537634
0.05,0.948565982112112, 0.5323248154537634
0.06,0.9442854497018588, 0.5323248154537634
0.07,0.9329658195503003, 0.5323248154537634
0.08,0.913846108117836, 0.5323248154537634
0.09,0.9009093879446263, 0.5323248154537634
0.1,0.8761774229076077, 0.5323248154537634
0.11,0.8547747608563415, 0.5323248154537634
0.12,0.8333720988050756, 0.5323248154537634
0.13,0.8118743138113594, 0.5323248154537634
0.14,0.797986364213649, 0.5323248154537634
0.15,0.7797227592632353, 0.5323248154537634
0.16,0.7631713672769229, 0.5323248154537634
0.17,0.7475712047151112, 0.5323248154537634
0.18,0.7305441980165484, 0.5323248154537634
0.19,0.7096171506775326, 0.5323248154537634
0.2,0.6977267828712738, 0.5323248154537634
0.21,0.6923998980940698, 0.5323248154537634
0.22,0.6785119484963593, 0.5323248154537634
0.23,0.6682386707117516, 0.5323248154537634
0.24,0.6450286727539342, 0.5323248154537634
0.25,0.647501869257636, 0.5323248154537634
0.26,0.6363724849909778, 0.5323248154537634
0.27,0.6219137977385669, 0.5323248154537634
0.28,0.6191552324075148, 0.5323248154537634
0.29,0.6067892498890055, 0.5323248154537634
0.3,0.6023184715938521, 0.5323248154537634
0.31,0.6008916274571011, 0.5323248154537634
0.32,0.5884305219961418, 0.5323248154537634
0.33,0.5810109324850361, 0.5323248154537634
0.34,0.5638888028440233, 0.5323248154537634
0.35000000000000003,0.5605594998582708, 0.5323248154537634
0.36,0.5590375327790696, 0.5323248154537634
0.37,0.5593229016064198, 0.5323248154537634
0.38,0.5456251978936095, 0.5323248154537634
0.39,0.5416300343107066, 0.5323248154537634
0.4,0.5347811824543014, 0.5323248154537634
0.41000000000000003,0.5298347894468978, 0.5323248154537634
0.42,0.530120158274248, 0.5323248154537634
0.43,0.5186102822377893, 0.5323248154537634
0.44,0.5125224139209846, 0.5323248154537634
0.45,0.510334586244633, 0.5323248154537634
0.46,0.5137590121728357, 0.5323248154537634
0.47000000000000003,0.5016783984816765, 0.5323248154537634
0.48,0.4983490954959241, 0.5323248154537634
0.49,0.4924514730640197, 0.5323248154537634
0.5,0.4869343424019155, 0.5323248154537634
0.51,0.4865538506321152, 0.5323248154537634
0.52,0.4818928264520618, 0.5323248154537634
0.53,0.4870294653443656, 0.5323248154537634
0.54,0.483700162358613, 0.5323248154537634
0.55,0.4754244663654569, 0.5323248154537634
0.56,0.46629266389025004, 0.5323248154537634
0.5700000000000001,0.4642950820987985, 0.5323248154537634
0.58,0.464960942695949, 0.5323248154537634
0.59,0.45687549258769294, 0.5323248154537634
0.6,0.4605852873432457, 0.5323248154537634
0.61,0.444890001838984, 0.5323248154537634
0.62,0.4517388536953891, 0.5323248154537634
0.63,0.44555586243613443, 0.5323248154537634
0.64,0.4407997153136309, 0.5323248154537634
0.65,0.43823139586747895, 0.5323248154537634
0.66,0.4331898799176252, 0.5323248154537634
0.67,0.4320484046082243, 0.5323248154537634
0.68,0.42795811808287126, 0.5323248154537634
0.6900000000000001,0.4233922168452678, 0.5323248154537634
0.7000000000000001,0.42624590511877, 0.5323248154537634
0.71,0.4141652914276109, 0.5323248154537634
0.72,0.4144506602549611, 0.5323248154537634
0.73,0.4119774637512592, 0.5323248154537634
0.74,0.4099798819598077, 0.5323248154537634
0.75,0.40455787424015366, 0.5323248154537634
0.76,0.40246516950625205, 0.5323248154537634
0.77,0.4044627512977036, 0.5323248154537634
0.78,0.40531885777975424, 0.5323248154537634
0.79,0.3972334076714982, 0.5323248154537634
0.8,0.39437971939799604, 0.5323248154537634
0.81,0.3942845964555459, 0.5323248154537634
0.8200000000000001,0.3942845964555459, 0.5323248154537634
